,p11,p13,p21,p23,m1,m2
582,0.1111111111111111,0.0,0.3333333333333333,0.5555555555555556,0.04620486425897257,0.49248411164915257
583,0.1111111111111111,0.0,0.3333333333333333,0.6666666666666666,0.04316547125834571,0.46528438936811856
584,0.1111111111111111,0.0,0.4444444444444444,0.0,0.06666531815089835,0.8472239240511129
585,0.1111111111111111,0.0,0.4444444444444444,0.1111111111111111,0.04443511108509726,0.7360695877870669
586,0.1111111111111111,0.0,0.4444444444444444,0.2222222222222222,0.03568189053917703,0.6684397058858875
587,0.1111111111111111,0.0,0.4444444444444444,0.3333333333333333,0.03109228737893812,0.6189203498314276
588,0.1111111111111111,0.0,0.4444444444444444,0.4444444444444444,0.028310121050577806,0.5796663651969695
589,0.1111111111111111,0.0,0.4444444444444444,0.5555555555555556,0.02646326097946818,0.5471350718411749
590,0.1111111111111111,0.0,0.5555555555555556,0.0,0.043927881587036935,0.8891122801963645
591,0.1111111111111111,0.0,0.5555555555555556,0.1111111111111111,0.027656190630123263,0.7708300569908245
592,0.1111111111111111,0.0,0.5555555555555556,0.2222222222222222,0.022556541750585395,0.7037104728258246
593,0.1111111111111111,0.0,0.5555555555555556,0.3333333333333333,0.020157662856896966,0.6551854137623387
594,0.1111111111111111,0.0,0.5555555555555556,0.4444444444444444,0.018796994039222942,0.6167817079944596
595,0.1111111111111111,0.0,0.6666666666666666,0.0,0.030459242265845708,0.914882764942328
596,0.1111111111111111,0.0,0.6666666666666666,0.1111111111111111,0.01883551740129268,0.7935723940283772
597,0.1111111111111111,0.0,0.6666666666666666,0.2222222222222222,0.01588906986522021,0.728404124698764
598,0.1111111111111111,0.0,0.6666666666666666,0.3333333333333333,0.014621429188212189,0.6815548961921348
599,0.1111111111111111,0.0,0.7777777777777777,0.0,0.02193314000235689,0.931927131750874
600,0.1111111111111111,0.0,0.7777777777777777,0.1111111111111111,0.013787304004981784,0.8099592444974374
601,0.1111111111111111,0.0,0.7777777777777777,0.2222222222222222,0.012098665795902236,0.7471730426088046
602,0.1111111111111111,0.0,0.8888888888888888,0.0,0.016260636075972,0.9438325291543829
603,0.1111111111111111,0.0,0.8888888888888888,0.1111111111111111,0.01067554367744944,0.8225783120822614
604,0.1111111111111111,0.0,1.0,0.0,0.012340596094963819,0.9525067858132095
605,0.1111111111111111,0.1111111111111111,0.0,0.0,0.43097334010349386,0.09518876435605073
606,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.4155059426543774,0.09275934229362322
607,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.40115942082402517,0.09054430092291262
608,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.3878022734394426,0.08851318357270918
609,0.1111111111111111,0.1111111111111111,0.0,0.4444444444444444,0.37532468011554354,0.08664115463670674
610,0.1111111111111111,0.1111111111111111,0.0,0.5555555555555556,0.3636339943072312,0.08490775518894385
611,0.1111111111111111,0.1111111111111111,0.0,0.6666666666666666,0.3526513415552107,0.08329597579037382
612,0.1111111111111111,0.1111111111111111,0.0,0.7777777777777777,0.34230901542363984,0.08179155582951501
613,0.1111111111111111,0.1111111111111111,0.0,0.8888888888888888,0.33254845836017877,0.08038244724216155
614,0.1111111111111111,0.1111111111111111,0.0,1.0,0.32331867766864936,0.0790583992422414
615,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.3198302418367053,0.3159915225242849
616,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2927064733733604,0.2927064733733604
617,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.27044633615187647,0.2733745592915813
618,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.25179852959488724,0.25699805396750025
619,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.23591868478238665,0.2429019662319845
620,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.22221325824313512,0.23061025705808713
621,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.2102510996337975,0.21977580100628502
622,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.7777777777777777,0.19971046568853867,0.21013844746891214
623,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.190345786158995,0.20149871847695824
624,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.1813138745138951,0.5930980536729192
625,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.15173730205002012,0.5320509899751741
626,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.13187765652505137,0.4858062915019408
627,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.1175958111224874,0.4489039799443525
628,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.10682778560869313,0.4184416469828278
629,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.09842040955786646,0.3926855857785283
630,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.09167610589831804,0.37051442656447997
631,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.7777777777777777,0.08614724380427335,0.35115987773921636
632,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.0,0.10306756098589996,0.7514034254409719
633,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.07748619334722963,0.6636474787671298
634,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.06398896245737898,0.6031589989419093
635,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.055701063717474,0.5569596693285432
636,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.050130195980027346,0.5196852776236763
637,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.04614899758197114,0.4885605113664568
638,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.04317346948228957,0.4619469724485424
639,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.0,0.06375947124004647,0.8327234305773333
640,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.04376596605287625,0.7295080749133914
641,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.0354822284152244,0.6642877613546039
642,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.031043303731772103,0.615886812777687
643,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.02831932877702834,0.5772670271280903
644,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.5555555555555556,0.02649682440333698,0.5451406897469309
645,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.0,0.04229447654158375,0.8785410071934172
646,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.02742098478626099,0.7669010928612029
647,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.02251649390933219,0.7013068568891013
648,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.020166405600102466,0.6534235361651041
649,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.4444444444444444,0.018820321530950992,0.6153677506582784
650,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.0,0.029511685305438115,0.9068684156967491
651,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.018755041819492158,0.7910466713385454
652,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.2222222222222222,0.01588942455781599,0.7268618956835248
653,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.3333333333333333,0.014636968749624725,0.6804013715846904
654,0.1111111111111111,0.1111111111111111,0.7777777777777777,0.0,0.021375732204131984,0.9256745950716819
655,0.1111111111111111,0.1111111111111111,0.7777777777777777,0.1111111111111111,0.01376418250327266,0.8082292929973387
656,0.1111111111111111,0.1111111111111111,0.7777777777777777,0.2222222222222222,0.012108249595091023,0.7460960878879377
657,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.0,0.015933352557006394,0.9388478018091773
658,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.1111111111111111,0.010673759828989954,0.8213269571473147
659,0.1111111111111111,0.1111111111111111,1.0,0.0,0.012152350325630692,0.9484646803223078
660,0.1111111111111111,0.2222222222222222,0.0,0.0,0.38730370171138156,0.08692462292245592
661,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111,0.37520943569722115,0.08518699816176059
662,0.1111111111111111,0.2222222222222222,0.0,0.2222222222222222,0.36385295065512874,0.08357477217975487
663,0.1111111111111111,0.2222222222222222,0.0,0.3333333333333333,0.3531619080529627,0.08207265585031649
664,0.1111111111111111,0.2222222222222222,0.0,0.4444444444444444,0.3430741112146341,0.0806678225974205
665,0.1111111111111111,0.2222222222222222,0.0,0.5555555555555556,0.33353567971235715,0.07934942990788804
666,0.1111111111111111,0.2222222222222222,0.0,0.6666666666666666,0.3244996158516784,0.07810824831330279
667,0.1111111111111111,0.2222222222222222,0.0,0.7777777777777777,0.3159246670335066,0.0769363706668624
668,0.1111111111111111,0.2222222222222222,0.0,0.8888888888888888,0.3077744140537678,0.07582698213072864
669,0.1111111111111111,0.2222222222222222,0.0,1.0,0.30001653383057875,0.07477417657158227
670,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.2957033971481635,0.2890510253160244
671,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2733745592915813,0.27044633615187647
672,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.2546138613579388,0.2546138613579388
673,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.23860144825160487,0.24093472062942314
674,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.22475697144289736,0.22896892078309497
675,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.5555555555555556,0.2126564484929718,0.21839342712623216
676,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.2019819772468017,0.20896471991539586
677,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.7777777777777777,0.19248994590943816,0.20049511665499972
678,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.8888888888888888,0.18399018110705065,0.19283722829588662
679,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,0.17171990265232465,0.5662982784670781
680,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.14612524743971383,0.5127601521682769
681,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.12833256489826786,0.47098955465234116
682,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.11524070807338624,0.43702782146271213
683,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.1052079453193598,0.4086291762691887
684,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.09727882421831455,0.38439121773777796
685,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.09085797591690499,0.363377219436136
686,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.7777777777777777,0.08555464813289017,0.3449296249469862
687,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.0,0.09849563668596738,0.7328926594352982
688,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.0757262684144922,0.6526275584484653
689,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.06320007137667809,0.5954736781420215
690,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.05533239960718315,0.5511225202826037
691,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.04996799185835729,0.5150078649859521
692,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.5555555555555556,0.046096474919404114,0.48467194998734214
693,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.6666666666666666,0.04318210144001669,0.4586264208642283
694,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.0,0.06129768016881239,0.8197561584559173
695,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.04315774196008137,0.723230360355912
696,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.035296754558640016,0.6602207663048708
697,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.030998350478561656,0.6128826270089026
698,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.028329730268306604,0.5748770671791357
699,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.02653069997449843,0.5431475218193779
700,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.0,0.040891259941104444,0.868997232064258
701,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.027204055911631476,0.7630888007853412
702,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.022479610152383325,0.6989293652775337
703,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.3333333333333333,0.020175857358636484,0.6516677201556136
704,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.4444444444444444,0.01884382709687892,0.6139538829524175
705,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.0,0.028687934032767457,0.8995672768229748
706,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.018680337390582356,0.7885711178278249
707,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.2222222222222222,0.015890526916263522,0.7253278754827736
708,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.014652641539133192,0.679248551186059
709,0.1111111111111111,0.2222222222222222,0.7777777777777777,0.0,0.02088633195053258,0.9199295337759662
710,0.1111111111111111,0.2222222222222222,0.7777777777777777,0.1111111111111111,0.013742934454045994,0.8065215788107711
711,0.1111111111111111,0.2222222222222222,0.7777777777777777,0.2222222222222222,0.012118010297142696,0.7450215197827081
712,0.1111111111111111,0.2222222222222222,0.8888888888888888,0.0,0.01564370950897107,0.9342309195821146
713,0.1111111111111111,0.2222222222222222,0.8888888888888888,0.1111111111111111,0.01067258042275858,0.8200855990281541
714,0.1111111111111111,0.2222222222222222,1.0,0.0,0.011984804430355886,0.9446930796743366
715,0.1111111111111111,0.3333333333333333,0.0,0.0,0.35294225572311994,0.08071630914772389
716,0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,0.3431583283896015,0.0794172424701943
717,0.1111111111111111,0.3333333333333333,0.0,0.2222222222222222,0.33388779486653986,0.07819541006211153
718,0.1111111111111111,0.3333333333333333,0.0,0.3333333333333333,0.3250879439563387,0.07704262655644438
719,0.1111111111111111,0.3333333333333333,0.0,0.4444444444444444,0.3167212169616558,0.07595187678784443
720,0.1111111111111111,0.3333333333333333,0.0,0.5555555555555556,0.30875439398608234,0.07491711292276952
721,0.1111111111111111,0.3333333333333333,0.0,0.6666666666666666,0.3011579354623234,0.07393309233069076
722,0.1111111111111111,0.3333333333333333,0.0,0.7777777777777777,0.2939054448518546,0.07299524696314609
723,0.1111111111111111,0.3333333333333333,0.0,0.8888888888888888,0.2869732268092363,0.072099577325573
724,0.1111111111111111,0.3333333333333333,0.0,1.0,0.2803399212077287,0.07124256580944449
725,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.27576347480098645,0.2670049166352476
726,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.25699805396750025,0.25179852959488724
727,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.2409347206294231,0.23860144825160487
728,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.22701396242668712,0.22701396242668712
729,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.21482409633743896,0.2167401380132186
730,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.20405460077109672,0.20755526703297017
731,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.6666666666666666,0.19446632077482226,0.19928507163846737
732,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.7777777777777777,0.1858717597080292,0.19179192945079251
733,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.8888888888888888,0.1781216449883554,0.184965465737195
734,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.0,0.1636408228374866,0.5426988127050811
735,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.1411891453490491,0.4951691375492047
736,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.1251214110384967,0.45717922732809574
737,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.11306057092851737,0.42579242840374254
738,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.10368239054206876,0.39924655312410656
739,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.5555555555555556,0.09618798223347014,0.3763968367624155
740,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.6666666666666666,0.09006604839314522,0.3564559809542966
741,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.7777777777777777,0.0849740083212756,0.33885881665787454
742,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.0,0.09461526190438341,0.7162583894083956
743,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.07414844889013807,0.6422355822047762
744,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.06247275361834754,0.58805606250426
745,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.054986971785646,0.5454139837641423
746,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.04981468896041156,0.5103958528291406
747,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.04604697732924537,0.48081697362680414
748,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.04319124450436734,0.4553223263715594
749,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.0,0.05918326678700438,0.8080042343858543
750,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.042602586041433896,0.7172029766842413
751,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.035124163578090284,0.6562318234989416
752,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.030957128896475894,0.6099059374863114
753,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.028341243547362997,0.5724959399548157
754,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.0265648616067341,0.541155419993868
755,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.0,0.03967220765696259,0.8602843430757547
756,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.0270034981130089,0.759382062813336
757,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.2222222222222222,0.022445662357828557,0.6965762977301798
758,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.02018597690218949,0.6499176010761728
759,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.018867501349286858,0.6125400176777251
760,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.0,0.027965145356387475,0.8928531945951526
761,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.018610905880421004,0.7861418287226011
762,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.015892332421374063,0.723801611811938
763,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.014668441100678883,0.6780963580860376
764,0.1111111111111111,0.3333333333333333,0.7777777777777777,0.0,0.020453313122941335,0.9146088187776314
765,0.1111111111111111,0.3333333333333333,0.7777777777777777,0.1111111111111111,0.013723422263432865,0.8048346686564181
766,0.1111111111111111,0.3333333333333333,0.7777777777777777,0.2222222222222222,0.012127938572350163,0.7439492128185282
767,0.1111111111111111,0.3333333333333333,0.8888888888888888,0.0,0.015385722550548563,0.929925989740404
768,0.1111111111111111,0.3333333333333333,0.8888888888888888,0.1111111111111111,0.010671966263345295,0.8188536954122627
769,0.1111111111111111,0.3333333333333333,1.0,0.0,0.011834885526180413,0.9411538079516468
770,0.1111111111111111,0.4444444444444444,0.0,0.0,0.325081331482,0.07587002399802154
771,0.1111111111111111,0.4444444444444444,0.0,0.1111111111111111,0.31695970194708106,0.07486452201082758
772,0.1111111111111111,0.4444444444444444,0.0,0.2222222222222222,0.30921088601916696,0.07390836420567595
773,0.1111111111111111,0.4444444444444444,0.0,0.3333333333333333,0.30180827037625285,0.0729969710468969
774,0.1111111111111111,0.4444444444444444,0.0,0.4444444444444444,0.29472802468555576,0.07212635241259062
775,0.1111111111111111,0.4444444444444444,0.0,0.5555555555555556,0.28794871240179776,0.07129301509474
776,0.1111111111111111,0.4444444444444444,0.0,0.6666666666666666,0.28145096827700367,0.07049388712209233
777,0.1111111111111111,0.4444444444444444,0.0,0.7777777777777777,0.2752172293417125,0.06972625545058506
778,0.1111111111111111,0.4444444444444444,0.0,0.8888888888888888,0.26923150906330867,0.06898771435362568
779,0.1111111111111111,0.4444444444444444,0.0,1.0,0.2634792066122796,0.06827612243560037
780,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.0,0.25893388441448717,0.24857587005189588
781,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.2429019662319845,0.2359186847823867
782,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.22896892078309503,0.22475697144289739
783,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.21674013801321856,0.21482409633743896
784,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.20591584039614133,0.20591584039614133
785,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.5555555555555556,0.19626374534355617,0.1978726170587105
786,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.6666666666666666,0.18760079762444914,0.19056756584302673
787,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.7777777777777777,0.1797806071444317,0.18389834240053396
788,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.8888888888888888,0.172684594018289,0.17778131237007863
789,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.0,0.15671563873432093,0.5216110705246993
790,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.13680090124934113,0.4789982444697744
791,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.12219227257432905,0.4442455295389302
792,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.11103258046449718,0.4151322693445052
793,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.4444444444444444,0.10224063694623299,0.3902588429435359
794,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.5555555555555556,0.09514301223432542,0.36868321443830643
795,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.6666666666666666,0.0892981302455774,0.3497399992359186
796,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.7777777777777777,0.08440444501268819,0.3329415484393236
797,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.0,0.09127486175904716,0.7011176725033385
798,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.07272479479510839,0.6323857905030276
799,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.06179975459643985,0.5808797559068951
800,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.05466251710452336,0.5398245925710646
801,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.04966950214893181,0.505845648296307
802,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.5555555555555556,0.04600021433313676,0.476994278297892
803,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.04320078563632523,0.4520343356204864
804,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.0,0.05734616189411548,0.7972356257021549
805,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.04209395519343957,0.7113978561097304
806,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.2222222222222222,0.03496330504324202,0.6523148272435003
807,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.03091936771160946,0.6069550587584066
808,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.028353792718523167,0.5701231450167972
809,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.026599284750906605,0.5391642500745851
810,0.1111111111111111,0.4444444444444444,0.5555555555555556,0.0,0.038602965494341224,0.8522547342798252
811,0.1111111111111111,0.4444444444444444,0.5555555555555556,0.1111111111111111,0.026817663697051696,0.7557712150466936
812,0.1111111111111111,0.4444444444444444,0.5555555555555556,0.2222222222222222,0.022414443635027773,0.6942461064632443
813,0.1111111111111111,0.4444444444444444,0.5555555555555556,0.3333333333333333,0.020196725954418536,0.6481728404071189
814,0.1111111111111111,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.01889133543798017,0.6111260734845598
815,0.1111111111111111,0.4444444444444444,0.6666666666666666,0.0,0.027325834869684866,0.8866291418583206
816,0.1111111111111111,0.4444444444444444,0.6666666666666666,0.1111111111111111,0.018546304908233488,0.7837553204882961
817,0.1111111111111111,0.4444444444444444,0.6666666666666666,0.2222222222222222,0.015894799933231323,0.7222826853727267
818,0.1111111111111111,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.014684361359828124,0.6769447199879219
819,0.1111111111111111,0.4444444444444444,0.7777777777777777,0.0,0.02006758140623361,0.9096471473711941
820,0.1111111111111111,0.4444444444444444,0.7777777777777777,0.1111111111111111,0.013705521355128283,0.8031672590541915
821,0.1111111111111111,0.4444444444444444,0.7777777777777777,0.2222222222222222,0.012138025691594672,0.7428790492879846
822,0.1111111111111111,0.4444444444444444,0.8888888888888888,0.0,0.015154620593393793,0.9258882754498836
823,0.1111111111111111,0.4444444444444444,0.8888888888888888,0.1111111111111111,0.01067188135199434,0.8176307459539323
824,0.1111111111111111,0.4444444444444444,1.0,0.0,0.011700102333185641,0.9378157935447512
825,0.1111111111111111,0.5555555555555556,0.0,0.0,0.3019650202503317,0.07197269464363831
826,0.1111111111111111,0.5555555555555556,0.0,0.1111111111111111,0.29508543531503256,0.07117215737100922
827,0.1111111111111111,0.5555555555555556,0.0,0.2222222222222222,0.2884858926568057,0.07040396362289586
828,0.1111111111111111,0.5555555555555556,0.0,0.3333333333333333,0.2821490931045212,0.06966547868725127
829,0.1111111111111111,0.5555555555555556,0.0,0.4444444444444444,0.27605931147609736,0.06895437703237403
830,0.1111111111111111,0.5555555555555556,0.0,0.5555555555555556,0.2702022004265843,0.06826859776682566
831,0.1111111111111111,0.5555555555555556,0.0,0.6666666666666666,0.2645646248029437,0.06760630752337597
832,0.1111111111111111,0.5555555555555556,0.0,0.7777777777777777,0.25913452096939515,0.06696586937131536
833,0.1111111111111111,0.5555555555555556,0.0,0.8888888888888888,0.25390077669622757,0.06634581665272886
834,0.1111111111111111,0.5555555555555556,0.0,1.0,0.24885312808053808,0.06574483086295657
835,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.0,0.24449172659893337,0.23290763689430957
836,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.23061025705808716,0.22221325824313515
837,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.2222222222222222,0.21839342712623214,0.21265644849297174
838,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.20755526703297017,0.20405460077109672
839,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.4444444444444444,0.1978726170587105,0.19626374534355615
840,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.1891685379828317,0.1891685379828317
841,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.6666666666666666,0.18130078360998084,0.18267527752906154
842,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.7777777777777777,0.1741536008642921,0.1767069172544384
